,year,home,away,home_points,away_points,neutral
664,2010,baylor,texas,92,77,False
665,2010,baylor,texas,86,67,True
666,2010,kansas-state,baylor,82,75,True
667,2010,baylor,sam-houston-state,68,59,True
668,2010,baylor,old-dominion,76,68,True
669,2010,baylor,saint-marys-ca,72,49,True
670,2010,duke,baylor,78,71,True
671,2010,belmont,portland-state,74,67,True
672,2010,washington,belmont,96,78,False
673,2010,wright-state,belmont,82,73,True
675,2010,eastern-illinois,belmont,62,95,False
676,2010,belmont,tennessee-state,69,60,False
677,2010,kennesaw-state,belmont,70,75,False
678,2010,mercer,belmont,90,94,False
679,2010,middle-tennessee,belmont,71,83,False
680,2010,saint-louis,belmont,75,67,False
681,2010,belmont,eastern-illinois,60,63,False
682,2010,kansas,belmont,81,51,False
683,2010,belmont,florida gulf coast,63,66,False
684,2010,belmont,stetson,85,71,False
685,2010,belmont,south carolina upstate,68,58,False
686,2010,lipscomb,belmont,64,53,False
687,2010,north-florida,belmont,45,43,False
688,2010,jacksonville,belmont,82,66,False
689,2010,belmont,campbell,66,55,False
690,2010,belmont,east-tennessee-state,100,89,False
691,2010,belmont,lipscomb,72,78,False
692,2010,campbell,belmont,50,75,False
693,2010,east-tennessee-state,belmont,67,74,False
694,2010,belmont,jacksonville,73,70,False
695,2010,belmont,north-florida,70,56,False
696,2010,south carolina upstate,belmont,57,70,False
697,2010,stetson,belmont,70,79,False
698,2010,florida gulf coast,belmont,85,80,False
699,2010,belmont,mercer,77,73,False
700,2010,belmont,kennesaw-state,74,42,False
701,2010,mercer,belmont,87,81,False
702,2010,virginia-commonwealth,bethune-cookman,77,51,False
703,2010,old-dominion,bethune-cookman,69,38,False
704,2010,bethune-cookman,edward waters,74,55,False
705,2010,mississippi-state,bethune-cookman,67,51,False
706,2010,bethune-cookman,longwood,66,62,True
707,2010,bethune-cookman,texas-pan-american,67,64,True
708,2010,florida gulf coast,bethune-cookman,59,67,False
709,2010,bethune-cookman,florida-am,58,57,False
710,2010,central-florida,bethune-cookman,63,50,False
711,2010,bethune-cookman,carver bible,99,55,False
712,2010,bethune-cookman,jacksonville,48,56,False
713,2010,bethune-cookman,florida christian,94,59,False
714,2010,miami-fl,bethune-cookman,73,55,False
715,2010,bethune-cookman,long-island-university,78,69,False
716,2010,bethune-cookman,norfolk-state,77,61,False
717,2010,bethune-cookman,north-carolina-at,66,65,False
718,2010,bethune-cookman,delaware-state,60,77,False
719,2010,bethune-cookman,maryland-eastern-shore,63,51,False
720,2010,hampton,bethune-cookman,52,57,False
721,2010,howard,bethune-cookman,67,64,False
722,2010,bethune-cookman,south-carolina-state,55,58,False
723,2010,bethune-cookman,winston-salem,74,48,False
724,2010,coppin-state,bethune-cookman,58,65,False
725,2010,morgan-state,bethune-cookman,48,47,False
726,2010,delaware-state,bethune-cookman,67,50,False
727,2010,maryland-eastern-shore,bethune-cookman,62,56,False
728,2010,bethune-cookman,hampton,44,71,False
729,2010,bethune-cookman,howard,52,44,False
730,2010,south-carolina-state,bethune-cookman,58,46,False
731,2010,winston-salem,bethune-cookman,45,66,False
732,2010,florida-am,bethune-cookman,69,64,False
733,2010,bethune-cookman,florida-am,64,53,True
734,2010,delaware-state,bethune-cookman,57,55,True
735,2010,binghamton,bloomsburg,54,49,False
736,2010,pittsburgh,binghamton,71,46,False
737,2010,st-bonaventure,binghamton,66,40,False
738,2010,duquesne,binghamton,70,52,True
739,2010,western-carolina,binghamton,73,44,False
740,2010,binghamton,arkansas-monticello,66,56,True
741,2010,rider,binghamton,58,50,False
742,2010,binghamton,bucknell,64,60,False
743,2010,binghamton,marshall,55,69,False
744,2010,drake,binghamton,77,76,False
745,2010,south dakota,binghamton,89,77,True
746,2010,marist,binghamton,52,70,False
747,2010,saint-marys-ca,binghamton,85,57,False
748,2010,stephen-f-austin,binghamton,64,43,True
749,2010,binghamton,la-salle,66,61,False
751,2010,binghamton,maine,61,66,False
752,2010,binghamton,stony-brook,64,62,False
753,2010,binghamton,boston-university,55,63,False
754,2010,hartford,binghamton,64,63,False
755,2010,binghamton,vermont,73,67,False
756,2010,maryland-baltimore-county,binghamton,63,80,False
757,2010,binghamton,new-hampshire,76,73,False
759,2010,maine,binghamton,61,49,False
760,2010,new-hampshire,binghamton,67,60,False
761,2010,stony-brook,binghamton,81,61,False
762,2010,boston-university,binghamton,93,51,False
763,2010,binghamton,maryland-baltimore-county,81,61,False
764,2010,binghamton,hartford,66,53,False
765,2010,vermont,binghamton,78,69,False
766,2010,boise-state,loyola-marymount,90,87,True
767,2010,montana,boise-state,95,82,False
768,2010,boise-state,north dakota,75,60,True
769,2010,wyoming,boise-state,87,61,False
770,2010,eastern-washington,boise-state,69,82,False
771,2010,boise-state,north-texas,79,73,False
772,2010,illinois,boise-state,84,77,False
773,2010,idaho-state,boise-state,67,79,False
774,2010,boise-state,san-diego,56,59,False
775,2010,boise-state,houston baptist,96,59,False
776,2010,boise-state,portland-state,69,62,False
777,2010,boise-state,montana-state,58,56,False
778,2010,boise-state,northwest nazarene,76,58,False
779,2010,fresno-state,boise-state,71,68,False
780,2010,hawaii,boise-state,76,68,False
781,2010,boise-state,new-mexico-state,85,88,False
782,2010,boise-state,louisiana-tech,64,79,False
783,2010,san-jose-state,boise-state,76,74,False
784,2010,utah-state,boise-state,81,59,False
785,2010,boise-state,nevada,82,88,False
786,2010,idaho,boise-state,67,77,False
787,2010,boise-state,fresno-state,65,49,False
788,2010,boise-state,idaho,55,79,False
789,2010,boise-state,utah-state,67,72,False
790,2010,nevada,boise-state,88,80,False
791,2010,boise-state,cal state bakersfield,81,62,False
792,2010,boise-state,california-davis,74,82,False
793,2010,louisiana-tech,boise-state,59,72,False
794,2010,new-mexico-state,boise-state,95,92,False
795,2010,boise-state,hawaii,82,63,False
796,2010,boise-state,san-jose-state,85,56,False
797,2010,utah-state,boise-state,84,60,True
798,2010,boston-college,dartmouth,89,58,False
799,2010,boston-college,st-francis-ny,72,44,False
800,2010,saint-josephs,boston-college,84,80,True
801,2010,boston-college,south-dakota-state,75,58,True
802,2010,northern-iowa,boston-college,81,69,True
803,2010,providence,boston-college,77,82,False
804,2010,michigan,boston-college,58,62,False
805,2010,boston-college,miami-fl,61,60,False
806,2010,boston-college,harvard,67,74,False
807,2010,boston-college,rhode-island,69,80,False
808,2010,boston-college,bryant,72,46,False
809,2010,boston-college,massachusetts,79,67,False
810,2010,boston-college,south-carolina,85,76,False
811,2010,boston-college,maine,51,52,False
812,2010,boston-college,njit,89,32,False
813,2010,clemson,boston-college,72,56,False
814,2010,duke,boston-college,79,59,False
815,2010,boston-college,maryland,57,73,False
816,2010,miami-fl,boston-college,75,79,False
817,2010,virginia-tech,boston-college,63,62,False
818,2010,boston-college,clemson,75,69,False
819,2010,boston-college,florida-state,57,61,False
820,2010,boston-college,duke,63,66,False
821,2010,wake-forest,boston-college,92,85,False
822,2010,florida-state,boston-college,62,47,False
823,2010,boston-college,north-carolina,71,67,False
824,2010,boston-college,virginia-tech,80,60,False
825,2010,georgia-tech,boston-college,73,68,False
826,2010,boston-college,virginia,68,55,False
827,2010,north-carolina-state,boston-college,66,54,False
828,2010,virginia,boston-college,68,62,True
829,2010,iona,boston-university,82,73,False
830,2010,boston-university,george-washington,59,69,False
831,2010,kansas-state,boston-university,80,70,True
832,2010,boston-university,indiana,71,67,True
833,2010,georgia-tech,boston-university,85,67,True
834,2010,boston-university,northeastern,69,64,False
835,2010,boston-university,harvard,70,78,False
836,2010,connecticut,boston-university,92,64,False
837,2010,boston-university,bucknell,63,53,False
838,2010,marist,boston-university,72,88,False
839,2010,boston-university,mount-st-marys,86,77,False
840,2010,dayton,boston-university,74,60,False
841,2010,boston-university,stony-brook,75,84,False
842,2010,new-hampshire,boston-university,56,60,False
843,2010,hartford,boston-university,70,84,False
844,2010,boston-university,maryland-baltimore-county,75,63,False
846,2010,vermont,boston-university,78,58,False
848,2010,maryland-baltimore-county,boston-university,61,79,False
849,2010,maine,boston-university,56,54,False
850,2010,stony-brook,boston-university,71,55,False
851,2010,boston-university,new-hampshire,69,47,False
853,2010,boston-university,vermont,75,76,False
854,2010,boston-university,hartford,58,55,False
856,2010,delaware,boston-university,65,78,False
857,2010,boston-university,maine,76,56,False
858,2010,hartford,boston-university,46,87,False
859,2010,boston-university,stony-brook,70,63,True
860,2010,vermont,boston-university,83,70,False
861,2010,oregon-state,boston-university,78,96,False
862,2010,boston-university,morehead-state,91,89,False
863,2010,virginia-commonwealth,boston-university,88,75,False
864,2010,bowling-green-state,wayne state (mi),67,45,False
865,2010,xavier,bowling-green-state,101,57,False
866,2010,iowa,bowling-green-state,68,46,False
867,2010,bowling-green-state,milwaukee,83,90,False
868,2010,bowling-green-state,florida-international,67,62,False
869,2010,bowling-green-state,savannah-state,59,51,False
870,2010,fordham,bowling-green-state,46,67,False
871,2010,canisius,bowling-green-state,54,58,False
872,2010,detroit-mercy,bowling-green-state,73,69,False
873,2010,temple,bowling-green-state,63,39,False
874,2010,towson,bowling-green-state,69,70,False
875,2010,bowling-green-state,saint-louis,59,50,False
877,2010,bowling-green-state,buffalo,65,68,False
878,2010,kent-state,bowling-green-state,70,76,False
879,2010,bowling-green-state,ohio,65,57,False
880,2010,miami-oh,bowling-green-state,64,52,False
881,2010,eastern-michigan,bowling-green-state,61,64,False
882,2010,bowling-green-state,central-michigan,52,64,False
883,2010,bowling-green-state,toledo,58,47,False
885,2010,western-michigan,bowling-green-state,65,64,False
886,2010,bowling-green-state,northern-illinois,73,69,False
887,2010,bowling-green-state,miami-oh,67,64,False
888,2010,buffalo,bowling-green-state,64,51,False
889,2010,bowling-green-state,valparaiso,87,70,False
890,2010,bowling-green-state,kent-state,69,75,False
892,2010,ohio,bowling-green-state,82,60,False
893,2010,western-michigan,bowling-green-state,75,73,False
894,2010,brigham-young,bradley,70,60,False
895,2010,bradley,idaho-state,74,69,False
896,2010,bradley,wofford,56,54,False
897,2010,bradley,presbyterian,71,58,False
898,2010,oklahoma-state,bradley,68,57,True
899,2010,bradley,illinois,72,68,True
900,2010,northern-illinois,bradley,49,63,False
901,2010,bradley,western-carolina,67,75,False
902,2010,bradley,loyola-il,65,68,False
903,2010,iowa-state,bradley,87,68,False
904,2010,drake,bradley,59,67,False
905,2010,bradley,southern-illinois,81,86,False
906,2010,wichita-state,bradley,81,69,False
907,2010,bradley,indiana-state,91,85,False
908,2010,missouri-state,bradley,88,69,False
909,2010,northern-iowa,bradley,52,50,False
910,2010,bradley,missouri-state,74,56,False
911,2010,southern-illinois,bradley,55,57,False
912,2010,bradley,evansville,74,64,False
913,2010,bradley,creighton,68,73,False
914,2010,illinois-state,bradley,66,47,False
915,2010,bradley,drake,67,65,False
916,2010,evansville,bradley,63,83,False
917,2010,bradley,illinois-state,61,62,False
918,2010,bradley,northern-iowa,68,59,False
919,2010,indiana-state,bradley,75,69,False
920,2010,bradley,drexel,76,60,False
921,2010,bradley,wichita-state,75,73,False
922,2010,creighton,bradley,82,71,False
923,2010,bradley,creighton,81,62,True
924,2010,northern-iowa,bradley,57,40,True
926,2010,brigham-young,idaho-state,87,53,False
927,2010,hawaii,brigham-young,65,83,False
928,2010,brigham-young,southern,107,51,False
929,2010,brigham-young,weber-state,87,70,False
930,2010,utah-state,brigham-young,71,61,False
931,2010,brigham-young,san-francisco,69,43,True
933,2010,fresno-state,brigham-young,67,72,False
934,2010,brigham-young,wagner,77,61,False
935,2010,brigham-young,eastern-washington,91,34,False
936,2010,brigham-young,nevada,110,104,True
937,2010,brigham-young,nebraska,88,66,True
939,2010,brigham-young,eastern new mexico,95,49,False
940,2010,brigham-young,nevada-las-vegas,77,73,False
941,2010,texas-el-paso,brigham-young,77,83,False
943,2010,brigham-young,colorado-state,91,47,False
944,2010,brigham-young,wyoming,81,66,False
945,2010,san-diego-state,brigham-young,69,71,False
946,2010,new-mexico,brigham-young,76,72,False
947,2010,brigham-young,utah,82,69,False
948,2010,brigham-young,texas-christian,76,56,False
949,2010,nevada-las-vegas,brigham-young,88,74,False
951,2010,colorado-state,brigham-young,70,92,False
952,2010,wyoming,brigham-young,63,85,False
953,2010,brigham-young,san-diego-state,82,68,False
954,2010,brigham-young,new-mexico,81,83,False
955,2010,utah,brigham-young,51,71,False
956,2010,texas-christian,brigham-young,77,107,False
957,2010,brigham-young,texas-christian,95,85,True
958,2010,nevada-las-vegas,brigham-young,70,66,False
959,2010,brigham-young,florida,99,92,True
960,2010,kansas-state,brigham-young,84,72,True
961,2010,st-francis-ny,brown,64,68,False
962,2010,virginia-tech,brown,69,55,False
963,2010,brown,rhode-island,57,78,False
964,2010,st-johns-ny,brown,79,76,False
965,2010,brown,maine,75,62,False
966,2010,bryant,brown,68,70,False
967,2010,brown,sciences,69,48,True
968,2010,siena,brown,99,79,True
969,2010,brown,holy-cross,79,85,False
970,2010,minnesota,brown,91,55,False
971,2010,providence,brown,78,62,False
972,2010,brown,kean,74,63,False
973,2010,sacred-heart,brown,83,78,False
975,2010,brown,wagner,72,71,False
977,2010,quinnipiac,brown,88,75,False
978,2010,yale,brown,66,75,False
979,2010,brown,yale,63,71,False
980,2010,brown,princeton,46,63,False
981,2010,brown,pennsylvania,54,55,False
982,2010,columbia,brown,65,54,False
983,2010,cornell,brown,74,60,False
984,2010,brown,dartmouth,75,60,False
985,2010,brown,harvard,67,81,False
986,2010,pennsylvania,brown,73,80,False
987,2010,princeton,brown,54,57,False
988,2010,harvard,brown,91,71,False
989,2010,dartmouth,brown,57,76,False
990,2010,brown,cornell,76,95,False
991,2010,brown,columbia,56,65,False
992,2010,mercer,bucknell,89,80,True
993,2010,providence,bucknell,76,65,False
994,2010,bucknell,bryant,59,56,True
995,2010,delaware,bucknell,66,82,False
996,2010,bucknell,saint-francis-pa,70,58,False
997,2010,columbia,bucknell,73,59,False
998,2010,wagner,bucknell,61,85,False
999,2010,bucknell,cornell,98,104,False
1002,2010,la-salle,bucknell,83,70,False
1003,2010,notre-dame,bucknell,101,69,False
1004,2010,bucknell,loyola-md,49,55,False
1005,2010,bucknell,marist,70,67,False
1006,2010,bucknell,richmond,50,59,False
1007,2010,dartmouth,bucknell,49,43,False
1008,2010,bucknell,navy,67,69,False
1010,2010,holy-cross,bucknell,82,69,False
1011,2010,lafayette,bucknell,61,57,False
1012,2010,colgate,bucknell,61,62,False
1013,2010,bucknell,lehigh,81,76,False
1015,2010,navy,bucknell,81,79,False
1017,2010,bucknell,holy-cross,68,63,False
1018,2010,bucknell,lafayette,78,67,False
1019,2010,bucknell,colgate,69,49,False
1020,2010,lehigh,bucknell,81,59,False
1022,2010,bucknell,holy-cross,64,67,False
1023,2010,buffalo,vermont,57,58,False
1024,2010,navy,buffalo,53,63,False
1025,2010,towson,buffalo,69,78,False
1026,2010,buffalo,canisius,71,73,False
1028,2010,purdue,buffalo,101,65,False
1029,2010,niagara,buffalo,80,86,False
1030,2010,buffalo,buffalo state,93,65,False
1031,2010,green-bay,buffalo,65,71,False
1032,2010,jacksonville,buffalo,83,73,True
1033,2010,buffalo,liberty,81,64,True
1034,2010,buffalo,miami-oh,73,55,False
1037,2010,kent-state,buffalo,89,54,False
1038,2010,ohio,buffalo,99,77,False
1040,2010,northern-illinois,buffalo,83,95,False
1041,2010,buffalo,western-michigan,70,85,False
1042,2010,central-michigan,buffalo,88,82,False
1043,2010,toledo,buffalo,59,65,False
1044,2010,buffalo,eastern-michigan,84,67,False
1045,2010,buffalo,kent-state,70,55,False
1047,2010,saint-peters,buffalo,75,77,False
1049,2010,buffalo,ohio,72,69,False
1050,2010,miami-oh,buffalo,73,62,False
1051,2010,buffalo,toledo,72,54,False
1052,2010,miami-oh,buffalo,73,59,True
1053,2010,butler,davidson,73,62,False
1054,2010,northwestern,butler,54,67,False
1055,2010,evansville,butler,60,64,False
1056,2010,minnesota,butler,82,73,True
1057,2010,butler,ucla,69,67,True
1058,2010,clemson,butler,70,69,True
1060,2010,butler,valparaiso,84,67,False
1061,2010,georgetown,butler,72,65,True
1062,2010,butler,ohio-state,74,66,False
1063,2010,butler,xavier,69,68,False
1065,2010,butler,green-bay,72,49,False
1066,2010,butler,milwaukee,80,67,False
1067,2010,wright-state,butler,65,77,False
1068,2010,detroit-mercy,butler,62,64,False
